set,arm,band,matcher,chip,med,n
ank130,C1,mean,ncc,ank_28_37,0.6072469254277959,50
ank130,C1,mean,phase,ank_28_37,0.1607159178527377,1
ank130,C1,mean,ncc,ank_28_38,8.298109925427182,8
ank130,C1,mean,phase,ank_28_38,0.6623477718644507,1
ank130,C1,mean,ncc,ank_28_9,8.153603853907097,10
ank130,C1,mean,phase,ank_28_9,23.500238569020155,1
ank130,C1,mean,ncc,ank_29_0,0.9655733899888512,34
ank130,C1,mean,phase,ank_29_0,0.3051686005105514,1
ank130,C1,mean,ncc,ank_29_11,8.141176889844408,7
ank130,C1,mean,phase,ank_29_11,12.163521956157291,1
ank130,C1,mean,ncc,ank_29_21,8.0005866324354,10
ank130,C1,mean,phase,ank_29_21,1.251701045216527,1
ank130,C1,mean,ncc,ank_29_24,0.9870239684949308,106
ank130,C1,mean,phase,ank_29_24,0.4180418437924425,1
ank130,C1,mean,ncc,ank_29_26,0.9640617630561564,44
ank130,C1,mean,phase,ank_29_26,0.2241470312408717,1
ank130,C1,mean,ncc,ank_2_12,1.5988527232670884,16
ank130,C1,mean,phase,ank_2_12,0.3279968521559455,1
ank130,C1,mean,ncc,ank_2_23,2.292222365491155,69
ank130,C1,mean,phase,ank_2_23,0.2348748017461151,1
ank130,C1,mean,ncc,ank_30_30,0.8114283067866951,98
ank130,C1,mean,phase,ank_30_30,0.2591247053670538,1
ank130,C1,mean,ncc,ank_30_7,0.4813649073138439,68
ank130,C1,mean,phase,ank_30_7,0.2093321729287378,1
ank130,C1,mean,ncc,ank_31_32,0.4564931909157956,103
ank130,C1,mean,phase,ank_31_32,0.1311122027919033,1
ank130,C1,mean,ncc,ank_31_7,0.5981761406458599,95
ank130,C1,mean,phase,ank_31_7,0.1999291692227256,1
ank130,C1,mean,ncc,ank_32_12,0.7322161235793334,14
ank130,C1,mean,phase,ank_32_12,21.422259326442116,1
ank130,C1,mean,ncc,ank_32_21,1.314520591223722,22
ank130,C1,mean,phase,ank_32_21,0.1333215659954805,1
ank130,C1,mean,ncc,ank_32_37,0.6818504710055154,80
ank130,C1,mean,phase,ank_32_37,0.1518701528526485,1
ank130,C1,mean,ncc,ank_33_25,0.4390844498682191,80
ank130,C1,mean,phase,ank_33_25,0.0358751223406605,1
ank130,C1,mean,ncc,ank_33_3,0.8905416177991409,73
ank130,C1,mean,phase,ank_33_3,0.65932728191817,1
ank130,C1,mean,ncc,ank_33_34,0.4709654224616102,72
ank130,C1,mean,phase,ank_33_34,0.1497638836622793,1
ank130,C1,mean,ncc,ank_33_36,0.4661881562072415,96
ank130,C1,mean,phase,ank_33_36,0.2614118778260006,1
ank130,C1,mean,ncc,ank_34_11,0.9046521113588448,81
ank130,C1,mean,phase,ank_34_11,0.12339707306394,1
ank130,C1,mean,ncc,ank_34_15,0.8508235426111551,7
ank130,C1,mean,phase,ank_34_15,0.0629524971310274,1
ank130,C1,mean,ncc,ank_34_21,1.4426933817550456,20
ank130,C1,mean,phase,ank_34_21,0.227561051443083,1
ank130,C1,mean,ncc,ank_34_30,0.3761706012381216,26
ank130,C1,mean,phase,ank_34_30,0.1927436796386321,1
ank130,C1,mean,ncc,ank_35_11,1.2299420057695165,74
ank130,C1,mean,phase,ank_35_11,0.3528642646216383,1
ank130,C1,mean,ncc,ank_35_28,0.3828309931440978,78
ank130,C1,mean,phase,ank_35_28,0.0202360808613064,1
ank130,C1,mean,ncc,ank_35_39,2.017292371260961,42
ank130,C1,mean,phase,ank_35_39,0.200043868788932,1
ank130,C1,mean,ncc,ank_35_7,0.8768598590570362,36
ank130,C1,mean,phase,ank_35_7,0.2486456212832749,1
ank130,C1,mean,ncc,ank_36_40,4.80250912069643,29
ank130,C1,mean,phase,ank_36_40,17.6720042130794,1
ank130,C1,mean,ncc,ank_38_19,8.613684881480836,7
ank130,C1,mean,phase,ank_38_19,0.6215227964071509,1
ank130,C1,mean,ncc,ank_38_22,0.6921262267516757,102
ank130,C1,mean,phase,ank_38_22,0.1183243854792836,1
ank130,C1,mean,ncc,ank_38_24,1.4203369981594522,66
ank130,C1,mean,phase,ank_38_24,0.2053499534184182,1
ank130,C1,mean,ncc,ank_38_27,3.166354751977657,20
ank130,C1,mean,phase,ank_38_27,0.0682368825219447,1
ank130,C1,mean,ncc,ank_38_40,5.015888075324126,50
ank130,C1,mean,phase,ank_38_40,20.546200959668123,1
ank130,C1,mean,ncc,ank_38_9,0.5756472123719276,27
ank130,C1,mean,phase,ank_38_9,0.5025119365620478,1
ank130,C1,mean,ncc,ank_39_1,8.16588972162667,10
ank130,C1,mean,phase,ank_39_1,0.1604966629295289,1
ank130,C1,mean,ncc,ank_3_13,1.4541847468571218,36
ank130,C1,mean,phase,ank_3_13,0.0164031099735037,1
ank130,C1,mean,ncc,ank_3_25,5.759402450030151,15
ank130,C1,mean,phase,ank_3_25,7.3890697826011165,1
ank130,C1,mean,ncc,ank_3_29,4.767343026684507,4
ank130,C1,mean,phase,ank_3_29,29.08596772287808,1
ank130,C1,mean,ncc,ank_3_34,0.4924735817074539,107
ank130,C1,mean,phase,ank_3_34,0.3315132789189918,1
ank130,C1,mean,ncc,ank_3_39,6.379323310926607,41
ank130,C1,mean,phase,ank_3_39,10.13204051656471,1
ank130,C1,mean,ncc,ank_3_9,1.221485225434198,30
ank130,C1,mean,phase,ank_3_9,0.0224361851010173,1
ank130,C1,mean,ncc,ank_40_19,0.6521116431539412,39
ank130,C1,mean,phase,ank_40_19,0.2116338449464604,1
ank130,C1,mean,ncc,ank_40_2,2.303237006339744,18
ank130,C1,mean,phase,ank_40_2,0.5557261717403672,1
ank130,C1,mean,ncc,ank_40_40,8.436304909777675,20
ank130,C1,mean,phase,ank_40_40,0.4035807638378268,1
ank130,C1,mean,ncc,ank_41_0,2.0792078918293364,41
ank130,C1,mean,phase,ank_41_0,0.0943952950185905,1
ank130,C1,mean,ncc,ank_41_1,6.164038572544126,28
ank130,C1,mean,phase,ank_41_1,0.6281402037414351,1
ank130,C1,mean,ncc,ank_41_19,8.2880451547738,12
ank130,C1,mean,phase,ank_41_19,0.1422585244977852,1
ank130,C1,mean,ncc,ank_41_40,8.051661429153013,15
ank130,C1,mean,phase,ank_41_40,10.614631939727872,1
ank130,C1,mean,ncc,ank_4_23,6.693284691786448,27
ank130,C1,mean,phase,ank_4_23,21.975576343419373,1
ank130,C1,mean,ncc,ank_4_41,2.5396736803941606,56
ank130,C1,mean,phase,ank_4_41,0.3130011873282697,1
ank130,C1,mean,ncc,ank_5_12,0.4897852547967949,80
ank130,C1,mean,phase,ank_5_12,0.291984443662072,1
ank130,C1,mean,ncc,ank_5_40,5.514564339743446,9
ank130,C1,mean,phase,ank_5_40,35.433519914082225,1
ank130,C1,mean,ncc,ank_5_5,1.7343712628194945,50
ank130,C1,mean,phase,ank_5_5,0.7040222509365295,1
ank130,C1,mean,ncc,ank_6_10,2.52586825490785,18
ank130,C1,mean,phase,ank_6_10,0.7343356334841576,1
ank130,C1,mean,ncc,ank_6_38,1.1582385379792388,18
ank130,C1,mean,phase,ank_6_38,19.902419936858028,1
ank130,C1,mean,ncc,ank_7_36,8.54336207838573,18
ank130,C1,mean,phase,ank_7_36,29.896187117429022,1
ank130,C1,mean,ncc,ank_7_8,1.88981481106806,42
ank130,C1,mean,phase,ank_7_8,0.2255629147894472,1
ank130,C1,mean,ncc,ank_8_19,7.5571114841151825,14
ank130,C1,mean,phase,ank_8_19,20.37662877594954,1
ank130,C1,mean,ncc,ank_8_22,4.637163418246519,36
ank130,C1,mean,phase,ank_8_22,37.80995963233439,1
ank130,C1,mean,ncc,ank_8_31,2.2461760778115267,45
ank130,C1,mean,phase,ank_8_31,0.8354056818372209,1
ank130,C1,mean,ncc,ank_8_41,0.8350271984805449,90
ank130,C1,mean,phase,ank_8_41,0.1305389735271235,1
ank130,C1,mean,ncc,ank_9_1,2.331589233736271,29
ank130,C1,mean,phase,ank_9_1,2.1186667838942745,1
ank130,C1,mean,ncc,ank_9_24,1.60278157654601,47
ank130,C1,mean,phase,ank_9_24,0.1438654370383288,1
ank130,C1,mean,ncc,ank_9_25,0.7714819090667601,33
ank130,C1,mean,phase,ank_9_25,0.1395863026740265,1
ank130,C2,bt601,ncc,ank_0_10,1.2094281100257116,26
ank130,C2,bt601,phase,ank_0_10,0.2107445489319421,1
ank130,C2,bt601,ncc,ank_0_16,0.3128893351136061,100
ank130,C2,bt601,phase,ank_0_16,0.1004060402177612,1
ank130,C2,bt601,ncc,ank_0_30,8.020953806330638,48
ank130,C2,bt601,phase,ank_0_30,0.4085487603960077,1
ank130,C2,bt601,ncc,ank_0_41,0.6535486933661067,73
ank130,C2,bt601,phase,ank_0_41,0.103168812896977,1
ank130,C2,bt601,ncc,ank_10_1,0.6588121342627785,95
ank130,C2,bt601,phase,ank_10_1,1.5374640185969517,1
ank130,C2,bt601,ncc,ank_11_14,0.4055961690569883,75
ank130,C2,bt601,phase,ank_11_14,0.2200370474375352,1
ank130,C2,bt601,ncc,ank_12_21,5.683795095113736,48
ank130,C2,bt601,phase,ank_12_21,0.0192994187463719,1
ank130,C2,bt601,ncc,ank_12_28,7.974646272163467,30
ank130,C2,bt601,phase,ank_12_28,0.2743216483893003,1
ank130,C2,bt601,ncc,ank_12_35,0.3732827240424414,103
ank130,C2,bt601,phase,ank_12_35,0.170963794667701,1
ank130,C2,bt601,ncc,ank_13_12,0.4752314005695918,107
ank130,C2,bt601,phase,ank_13_12,0.1081741177725565,1
ank130,C2,bt601,ncc,ank_13_17,0.9673789377893834,41
ank130,C2,bt601,phase,ank_13_17,0.1606839527804779,1
ank130,C2,bt601,ncc,ank_13_21,0.6669612942411097,42
ank130,C2,bt601,phase,ank_13_21,0.0601855348958017,1
ank130,C2,bt601,ncc,ank_13_29,1.175711471992288,55
ank130,C2,bt601,phase,ank_13_29,0.0620687691245252,1
ank130,C2,bt601,ncc,ank_13_34,9.318000712272154,37
ank130,C2,bt601,phase,ank_13_34,0.1752293862485106,1
ank130,C2,bt601,ncc,ank_13_6,0.3819607547910287,121
ank130,C2,bt601,phase,ank_13_6,0.4748298695984544,1
ank130,C2,bt601,ncc,ank_14_33,1.176299144222673,99
ank130,C2,bt601,phase,ank_14_33,0.2054949082254736,1
ank130,C2,bt601,ncc,ank_14_9,0.4418678314212847,80
ank130,C2,bt601,phase,ank_14_9,0.0449494002128884,1
ank130,C2,bt601,ncc,ank_15_22,0.8146839459733808,54
ank130,C2,bt601,phase,ank_15_22,0.1640863212193653,1
ank130,C2,bt601,ncc,ank_15_41,8.155940298864323,27
ank130,C2,bt601,phase,ank_15_41,0.141584017026244,1
ank130,C2,bt601,ncc,ank_15_6,0.3794395271419729,116
ank130,C2,bt601,phase,ank_15_6,0.1743301477900543,1
ank130,C2,bt601,ncc,ank_16_36,8.510913436673732,36
ank130,C2,bt601,phase,ank_16_36,33.49421006289674,1
ank130,C2,bt601,ncc,ank_16_9,0.9027994869963804,51
ank130,C2,bt601,phase,ank_16_9,0.0757746995311939,1
ank130,C2,bt601,ncc,ank_17_17,4.790377709663186,29
ank130,C2,bt601,phase,ank_17_17,0.8280687644270687,1
ank130,C2,bt601,ncc,ank_17_19,1.596575114169784,38
ank130,C2,bt601,phase,ank_17_19,0.1310758969684338,1
ank130,C2,bt601,ncc,ank_17_22,0.8455263325832058,32
ank130,C2,bt601,phase,ank_17_22,0.0723689397221014,1
ank130,C2,bt601,ncc,ank_17_31,0.5824734521386425,104
ank130,C2,bt601,phase,ank_17_31,0.3988837438523442,1
ank130,C2,bt601,ncc,ank_17_32,1.1508907913882451,90
ank130,C2,bt601,phase,ank_17_32,0.1701332855049677,1
ank130,C2,bt601,ncc,ank_18_16,1.1569659626792768,62
ank130,C2,bt601,phase,ank_18_16,0.2493689289615018,1
ank130,C2,bt601,ncc,ank_18_27,1.7772251545837374,50
ank130,C2,bt601,phase,ank_18_27,0.1777728500682266,1
ank130,C2,bt601,ncc,ank_18_29,0.8107310060922779,104
ank130,C2,bt601,phase,ank_18_29,0.1448923869851743,1
ank130,C2,bt601,ncc,ank_18_37,1.2085947107404449,62
ank130,C2,bt601,phase,ank_18_37,0.2092579374357584,1
ank130,C2,bt601,ncc,ank_18_39,0.6039407721548414,79
ank130,C2,bt601,phase,ank_18_39,0.1138462746093161,1
ank130,C2,bt601,ncc,ank_18_7,0.7123431373433478,74
ank130,C2,bt601,phase,ank_18_7,0.1015876235826529,1
ank130,C2,bt601,ncc,ank_19_15,0.5806758380573811,96
ank130,C2,bt601,phase,ank_19_15,0.246513764064821,1
ank130,C2,bt601,ncc,ank_19_33,6.6613992399849,52
ank130,C2,bt601,phase,ank_19_33,19.983506512013996,1
ank130,C2,bt601,ncc,ank_19_6,1.600490008404016,31
ank130,C2,bt601,phase,ank_19_6,0.2894409716205576,1
ank130,C2,bt601,ncc,ank_19_9,1.33723402467698,53
ank130,C2,bt601,phase,ank_19_9,0.2188735168289662,1
ank130,C2,bt601,ncc,ank_1_34,2.1270453340925153,57
ank130,C2,bt601,phase,ank_1_34,0.1811403908568891,1
ank130,C2,bt601,ncc,ank_20_10,0.3831899236447912,121
ank130,C2,bt601,phase,ank_20_10,0.1161305384878745,1
ank130,C2,bt601,ncc,ank_20_19,6.1832574140665395,37
ank130,C2,bt601,phase,ank_20_19,0.3325959446875469,1
ank130,C2,bt601,ncc,ank_20_37,0.4738423164551701,80
ank130,C2,bt601,phase,ank_20_37,0.1572565458775919,1
ank130,C2,bt601,ncc,ank_20_6,0.8116744089601682,59
ank130,C2,bt601,phase,ank_20_6,0.1836576859935849,1
ank130,C2,bt601,ncc,ank_22_10,0.6332790153465578,121
ank130,C2,bt601,phase,ank_22_10,0.2170859361674564,1
ank130,C2,bt601,ncc,ank_22_16,0.9429829601212932,31
ank130,C2,bt601,phase,ank_22_16,0.7363584590612046,1
ank130,C2,bt601,ncc,ank_22_37,1.002559221489541,63
ank130,C2,bt601,phase,ank_22_37,0.5793374562846411,1
ank130,C2,bt601,ncc,ank_23_14,1.316108592092176,44
ank130,C2,bt601,phase,ank_23_14,0.8921954240622715,1
ank130,C2,bt601,ncc,ank_23_28,0.4832574476666236,85
ank130,C2,bt601,phase,ank_23_28,0.1016624479596463,1
ank130,C2,bt601,ncc,ank_24_0,0.8526050475996634,66
ank130,C2,bt601,phase,ank_24_0,0.1748531432529338,1
ank130,C2,bt601,ncc,ank_24_12,3.6015402217466477,60
ank130,C2,bt601,phase,ank_24_12,0.2622960754479143,1
ank130,C2,bt601,ncc,ank_24_14,0.3356282852538595,79
ank130,C2,bt601,phase,ank_24_14,0.0838336546767661,1
ank130,C2,bt601,ncc,ank_24_3,8.14371770285928,20
ank130,C2,bt601,phase,ank_24_3,38.31262061945845,1
ank130,C2,bt601,ncc,ank_25_1,0.5615493350832874,97
ank130,C2,bt601,phase,ank_25_1,0.1818245415117694,1
ank130,C2,bt601,ncc,ank_25_14,0.7775932893606183,42
ank130,C2,bt601,phase,ank_25_14,0.0896907555796529,1
ank130,C2,bt601,ncc,ank_25_16,2.3171527765963704,53
ank130,C2,bt601,phase,ank_25_16,1.1537508887838948,1
ank130,C2,bt601,ncc,ank_25_37,2.06593813038097,41
ank130,C2,bt601,phase,ank_25_37,0.2413699243112663,1
ank130,C2,bt601,ncc,ank_26_21,3.121064313883146,44
ank130,C2,bt601,phase,ank_26_21,0.081256011782963,1
ank130,C2,bt601,ncc,ank_26_22,0.9178757004596684,62
ank130,C2,bt601,phase,ank_26_22,0.2633382912210948,1
ank130,C2,bt601,ncc,ank_26_29,0.6400918530411596,118
ank130,C2,bt601,phase,ank_26_29,0.1141731869910001,1
ank130,C2,bt601,ncc,ank_26_3,0.6483475088056965,94
ank130,C2,bt601,phase,ank_26_3,0.1474514719143586,1
ank130,C2,bt601,ncc,ank_26_35,4.88168361792419,3
ank130,C2,bt601,phase,ank_26_35,0.2298304629419333,1
ank130,C2,bt601,ncc,ank_26_5,0.4637566361620918,116
ank130,C2,bt601,phase,ank_26_5,0.1506744059695241,1
ank130,C2,bt601,ncc,ank_27_14,5.134879188854625,15
ank130,C2,bt601,phase,ank_27_14,7.999657110287672,1
ank130,C2,bt601,ncc,ank_27_40,8.08075894372124,40
ank130,C2,bt601,phase,ank_27_40,0.0996241947779873,1
ank130,C2,bt601,ncc,ank_28_27,1.389820018277082,89
ank130,C2,bt601,phase,ank_28_27,0.2045804290221229,1
ank130,C2,bt601,ncc,ank_28_37,0.5283967854717074,85
ank130,C2,bt601,phase,ank_28_37,0.1417324727441744,1
ank130,C2,bt601,ncc,ank_28_38,8.151864714078615,45
ank130,C2,bt601,phase,ank_28_38,0.4534744522227171,1
ank130,C2,bt601,ncc,ank_28_9,3.089039607089531,37
ank130,C2,bt601,phase,ank_28_9,0.3385677018291013,1
ank130,C2,bt601,ncc,ank_29_0,0.5357357553817039,64
ank130,C2,bt601,phase,ank_29_0,0.191723362407405,1
ank130,C2,bt601,ncc,ank_29_11,8.599374190189305,32
ank130,C2,bt601,phase,ank_29_11,0.2902062937958722,1
ank130,C2,bt601,ncc,ank_29_21,1.6746705040057166,29
ank130,C2,bt601,phase,ank_29_21,0.138235018351932,1
ank130,C2,bt601,ncc,ank_29_24,0.6636444135513445,127
ank130,C2,bt601,phase,ank_29_24,0.2021308460733589,1
ank130,C2,bt601,ncc,ank_29_26,0.5190973010645621,70
ank130,C2,bt601,phase,ank_29_26,0.1264873712214853,1
ank130,C2,bt601,ncc,ank_2_12,0.3293347953372372,73
ank130,C2,bt601,phase,ank_2_12,0.1190482916663626,1
ank130,C2,bt601,ncc,ank_2_23,0.9767243210599384,81
ank130,C2,bt601,phase,ank_2_23,0.2835357643073102,1
ank130,C2,bt601,ncc,ank_30_30,0.4437743191862245,112
ank130,C2,bt601,phase,ank_30_30,0.1457089179842065,1
ank130,C2,bt601,ncc,ank_30_7,0.5393981222355237,100
ank130,C2,bt601,phase,ank_30_7,0.3096147667370149,1
ank130,C2,bt601,ncc,ank_31_32,0.4420940026050107,122
ank130,C2,bt601,phase,ank_31_32,0.1989586356169214,1
ank130,C2,bt601,ncc,ank_31_7,0.3830924228282293,133
ank130,C2,bt601,phase,ank_31_7,0.0680533255895549,1
ank130,C2,bt601,ncc,ank_32_12,0.8077915341330941,42
ank130,C2,bt601,phase,ank_32_12,0.2568148990240705,1
ank130,C2,bt601,ncc,ank_32_21,0.6684852146954171,70
ank130,C2,bt601,phase,ank_32_21,0.2872264870006201,1
ank130,C2,bt601,ncc,ank_32_37,0.4813013234856648,101
ank130,C2,bt601,phase,ank_32_37,0.0561580100429677,1
ank130,C2,bt601,ncc,ank_33_25,0.3397520039203855,105
ank130,C2,bt601,phase,ank_33_25,0.1084160316358339,1
ank130,C2,bt601,ncc,ank_33_3,0.5707202862570321,133
ank130,C2,bt601,phase,ank_33_3,0.3687885844187522,1
ank130,C2,bt601,ncc,ank_33_34,0.4639839385548867,97
ank130,C2,bt601,phase,ank_33_34,0.068231332794006,1
ank130,C2,bt601,ncc,ank_33_36,0.4448593189861169,119
ank130,C2,bt601,phase,ank_33_36,0.1829229732877119,1
ank130,C2,bt601,ncc,ank_34_11,0.4438475761836768,117
ank130,C2,bt601,phase,ank_34_11,0.0120235676472286,1
ank130,C2,bt601,ncc,ank_34_15,0.5332069466092223,19
ank130,C2,bt601,phase,ank_34_15,0.1496926530587443,1
ank130,C2,bt601,ncc,ank_34_21,0.8245157583658341,55
ank130,C2,bt601,phase,ank_34_21,0.5046906739401501,1
ank130,C2,bt601,ncc,ank_34_30,0.4224844450269545,63
ank130,C2,bt601,phase,ank_34_30,0.0526164773624536,1
ank130,C2,bt601,ncc,ank_35_11,0.3869957151031914,132
ank130,C2,bt601,phase,ank_35_11,0.1503031678294808,1
ank130,C2,bt601,ncc,ank_35_28,0.3844007096345115,102
ank130,C2,bt601,phase,ank_35_28,0.0540198046329042,1
ank130,C2,bt601,ncc,ank_35_39,0.7676070521698202,71
ank130,C2,bt601,phase,ank_35_39,0.1307595604190242,1
ank130,C2,bt601,ncc,ank_35_7,0.4646954994836159,81
ank130,C2,bt601,phase,ank_35_7,0.196493519097461,1
ank130,C2,bt601,ncc,ank_36_40,5.640345486750053,65
ank130,C2,bt601,phase,ank_36_40,5.06725750052914,1
ank130,C2,bt601,ncc,ank_38_19,9.396259928387089,10
ank130,C2,bt601,phase,ank_38_19,0.1126428502774933,1
ank130,C2,bt601,ncc,ank_38_22,0.551570966964197,113
ank130,C2,bt601,phase,ank_38_22,0.1165453173459093,1
ank130,C2,bt601,ncc,ank_38_24,3.4631614802008537,97
ank130,C2,bt601,phase,ank_38_24,0.4091605815643221,1
ank130,C2,bt601,ncc,ank_38_27,0.7539370814858835,46
ank130,C2,bt601,phase,ank_38_27,0.1630307324713667,1
ank130,C2,bt601,ncc,ank_38_40,5.01754087247543,79
ank130,C2,bt601,phase,ank_38_40,0.8399067269724705,1
ank130,C2,bt601,ncc,ank_38_9,0.4968165059107345,95
ank130,C2,bt601,phase,ank_38_9,0.6625680112235413,1
ank130,C2,bt601,ncc,ank_39_1,7.600369904574843,69
ank130,C2,bt601,phase,ank_39_1,0.1145088782500474,1
ank130,C2,bt601,ncc,ank_3_13,0.5147428643952989,83
ank130,C2,bt601,phase,ank_3_13,0.1126736528046292,1
ank130,C2,bt601,ncc,ank_3_25,6.503700580024397,49
ank130,C2,bt601,phase,ank_3_25,0.3305446175477858,1
ank130,C2,bt601,ncc,ank_3_29,6.928143566914106,21
ank130,C2,bt601,phase,ank_3_29,21.48993963981128,1
ank130,C2,bt601,ncc,ank_3_34,0.5514579542465727,130
ank130,C2,bt601,phase,ank_3_34,0.240199703152312,1
ank130,C2,bt601,ncc,ank_3_39,2.347520114116698,50
ank130,C2,bt601,phase,ank_3_39,0.268563366694431,1
ank130,C2,bt601,ncc,ank_3_9,0.4417594477228666,83
ank130,C2,bt601,phase,ank_3_9,0.0735827720684526,1
ank130,C2,bt601,ncc,ank_40_19,0.5270814717029078,65
ank130,C2,bt601,phase,ank_40_19,0.2109540582479651,1
ank130,C2,bt601,ncc,ank_40_2,2.9396321933136167,57
ank130,C2,bt601,phase,ank_40_2,0.5884655416525436,1
ank130,C2,bt601,ncc,ank_40_40,7.0126379826579015,33
ank130,C2,bt601,phase,ank_40_40,0.401999064335957,1
ank130,C2,bt601,ncc,ank_41_0,1.4205142018174826,74
ank130,C2,bt601,phase,ank_41_0,0.1036805348002638,1
ank130,C2,bt601,ncc,ank_41_1,5.934551556086973,42
ank130,C2,bt601,phase,ank_41_1,1.2213638968398883,1
ank130,C2,bt601,ncc,ank_41_19,3.756911107088148,9
ank130,C2,bt601,phase,ank_41_19,0.0836731810672519,1
ank130,C2,bt601,ncc,ank_41_40,9.108741663865011,40
ank130,C2,bt601,phase,ank_41_40,29.881432277061393,1
ank130,C2,bt601,ncc,ank_4_23,1.983490649354551,57
ank130,C2,bt601,phase,ank_4_23,0.3255268944307154,1
ank130,C2,bt601,ncc,ank_4_41,1.230353537444223,59
ank130,C2,bt601,phase,ank_4_41,0.0834897521036419,1
ank130,C2,bt601,ncc,ank_5_12,0.2895532681395608,128
ank130,C2,bt601,phase,ank_5_12,0.0867072515324337,1
ank130,C2,bt601,ncc,ank_5_40,8.67363945257602,37
ank130,C2,bt601,phase,ank_5_40,30.088187989977936,1
ank130,C2,bt601,ncc,ank_5_5,0.5155374079752402,99
ank130,C2,bt601,phase,ank_5_5,0.2376399917483251,1
ank130,C2,bt601,ncc,ank_6_10,0.7889405903218322,85
ank130,C2,bt601,phase,ank_6_10,0.6961070107276827,1
ank130,C2,bt601,ncc,ank_6_38,8.068186333134008,50
ank130,C2,bt601,phase,ank_6_38,17.14661268267485,1
ank130,C2,bt601,ncc,ank_7_36,8.752054113016456,49
ank130,C2,bt601,phase,ank_7_36,16.461118031491853,1
ank130,C2,bt601,ncc,ank_7_8,0.4082139065694797,89
ank130,C2,bt601,phase,ank_7_8,0.0948801450762799,1
ank130,C2,bt601,ncc,ank_8_19,8.004263688111525,31
ank130,C2,bt601,phase,ank_8_19,0.1676978754039518,1
ank130,C2,bt601,ncc,ank_8_22,0.7745531849711274,62
ank130,C2,bt601,phase,ank_8_22,0.1425632664018525,1
ank130,C2,bt601,ncc,ank_8_31,4.743661304217351,98
ank130,C2,bt601,phase,ank_8_31,0.7335228426863328,1
ank130,C2,bt601,ncc,ank_8_41,0.6544113666075286,98
ank130,C2,bt601,phase,ank_8_41,0.0987712908766897,1
ank130,C2,bt601,ncc,ank_9_1,1.272045058339684,64
ank130,C2,bt601,phase,ank_9_1,1.2053573344124535,1
ank130,C2,bt601,ncc,ank_9_24,1.0359346364567348,81
ank130,C2,bt601,phase,ank_9_24,0.4750098344625242,1
ank130,C2,bt601,ncc,ank_9_25,1.0161910637703513,71
ank130,C2,bt601,phase,ank_9_25,0.1898086182506305,1
ank130,C2,mean,ncc,ank_0_10,1.233146718991038,23
ank130,C2,mean,phase,ank_0_10,0.3180884806162362,1
ank130,C2,mean,ncc,ank_0_16,0.309121690763018,99
ank130,C2,mean,phase,ank_0_16,0.1244969181721183,1
ank130,C2,mean,ncc,ank_0_30,8.027665334653204,50
ank130,C2,mean,phase,ank_0_30,0.1421940883171976,1
ank130,C2,mean,ncc,ank_0_41,0.6650156825048444,73
ank130,C2,mean,phase,ank_0_41,0.1160835093207781,1
ank130,C2,mean,ncc,ank_10_1,0.5985527188343597,95
ank130,C2,mean,phase,ank_10_1,1.3391456577106282,1
ank130,C2,mean,ncc,ank_11_14,0.4028696220368841,73
ank130,C2,mean,phase,ank_11_14,0.2249439479019359,1
ank130,C2,mean,ncc,ank_12_21,5.651967019219109,51
ank130,C2,mean,phase,ank_12_21,0.0502001559236428,1
ank130,C2,mean,ncc,ank_12_28,7.846248830343425,29
ank130,C2,mean,phase,ank_12_28,0.1890720121441711,1
ank130,C2,mean,ncc,ank_12_35,0.3715652747729613,105
ank130,C2,mean,phase,ank_12_35,0.2533908810189942,1
ank130,C2,mean,ncc,ank_13_12,0.4364172070001589,107
ank130,C2,mean,phase,ank_13_12,0.1751210375465781,1
ank130,C2,mean,ncc,ank_13_17,0.9525983770401958,40
ank130,C2,mean,phase,ank_13_17,0.1763013577396211,1
ank130,C2,mean,ncc,ank_13_21,0.5862814933693271,45
ank130,C2,mean,phase,ank_13_21,0.0299508918230804,1
ank130,C2,mean,ncc,ank_13_29,1.1141151598764107,54
ank130,C2,mean,phase,ank_13_29,0.1792867987204285,1
ank130,C2,mean,ncc,ank_13_34,8.53809325818617,38
ank130,C2,mean,phase,ank_13_34,0.2070901995727665,1
ank130,C2,mean,ncc,ank_13_6,0.3841107805000773,122
ank130,C2,mean,phase,ank_13_6,0.3636475014618873,1
ank130,C2,mean,ncc,ank_14_33,1.197232206124884,100
ank130,C2,mean,phase,ank_14_33,0.1641209653138151,1
ank130,C2,mean,ncc,ank_14_9,0.4769174576475546,82
ank130,C2,mean,phase,ank_14_9,0.0588259943626768,1
ank130,C2,mean,ncc,ank_15_22,0.7429207512443898,58
ank130,C2,mean,phase,ank_15_22,0.1456980248775476,1
ank130,C2,mean,ncc,ank_15_41,8.009207496049251,29
ank130,C2,mean,phase,ank_15_41,0.1261859609405707,1
ank130,C2,mean,ncc,ank_15_6,0.3626179931474716,115
ank130,C2,mean,phase,ank_15_6,0.1787324483666273,1
ank130,C2,mean,ncc,ank_16_36,8.460817569147268,35
ank130,C2,mean,phase,ank_16_36,52.75187117097683,1
ank130,C2,mean,ncc,ank_16_9,0.8559872608126539,51
ank130,C2,mean,phase,ank_16_9,0.0476328185490111,1
ank130,C2,mean,ncc,ank_17_17,7.033961066424411,31
ank130,C2,mean,phase,ank_17_17,0.8511592122352988,1
ank130,C2,mean,ncc,ank_17_19,1.677203051983565,37
