sitevar,arm,stem,stratum,n_mean32,med_mean32,n_single,med_single,delta
ank_prod,C2,ank_24_3,1,41,2.7906004960167548,45,2.880660169492453,-0.09005967347569843
ank_prod,C2,ank_25_16,2,71,1.3379775877627766,66,1.5470230251809785,-0.2090454374182018
ank_prod,C2,ank_26_3,4,42,2.6355080902826202,51,2.6794520016949757,-0.04394391141235543
ank_prod,C2,ank_26_5,5,79,1.4246860740772795,70,1.771514755490435,-0.34682868141315537
ank_prod,C2,ank_27_14,1,42,3.941502673244126,42,3.803550323392966,0.1379523498511599
ank_prod,C2,ank_29_21,3,48,1.4468139109165892,55,2.51597180622041,-1.0691578953038208
ank_prod,C2,ank_2_12,3,61,3.362535836250018,67,3.0391000504295054,0.3234357858205126
ank_prod,C2,ank_33_3,5,142,0.7357415015768868,132,0.6473852627740159,0.08835623880287091
ank_prod,C2,ank_33_34,5,478,0.4606835713757036,463,0.4652636384359599,-0.004580067060256321
ank_prod,C2,ank_34_11,5,83,1.5121251910997564,84,1.7315634257663857,-0.21943823466662926
ank_prod,C2,ank_35_11,5,100,2.007902749770201,85,1.6546421703317005,0.35326057943850064
ank_prod,C2,ank_38_22,5,222,0.4878230273853216,218,0.49562251833279464,-0.0077994909474730645
ank_prod,C2,ank_3_13,2,64,0.8231178277897644,71,0.7887851169320125,0.034332710857751914
ank_prod,C2,ank_4_41,2,48,0.612934610942024,54,0.9304627140157538,-0.3175281030737298
ank_prod,C2,ank_5_12,4,89,0.5064273310038664,100,0.5471360710803629,-0.0407087400764965
ank_prod,C2,ank_5_5,4,104,0.398912900020851,132,0.5065541064541919,-0.10764120643334085
ank_prod,C2,ank_6_10,3,50,3.652423520255083,54,3.391031125717898,0.261392394537185
ank_prod,C2,ank_7_36,1,21,4.024272979805642,17,3.693449856016195,0.3308231237894468
ank_prod,C2,ank_7_8,2,56,3.207897477449948,69,2.725265889175282,0.4826315882746659
ank_prod,C2,ank_8_31,2,51,1.7892041699480385,49,2.0133252116034037,-0.22412104165536517
ank_prod,C2,ank_9_1,3,47,2.539287321387263,38,3.351014458169785,-0.8117271367825221
ank_prod,C2,ank_9_25,1,72,0.43550625562672285,77,0.4466260747549374,-0.011119819128214525
eu,C1,30SVJ_0796_00,1,23,5.140333133759897,20,4.084763981284789,1.0555691524751083
eu,C1,30SVJ_1711_00,1,16,6.410404756689218,21,4.311706679353666,2.098698077335552
eu,C1,30TVK_0841_00,1,22,4.340327293593437,18,2.933752776242219,1.4065745173512179
eu,C1,30TVK_1026_00,4,54,3.1039938821691746,62,3.383574859049002,-0.2795809768798274
eu,C1,30TVK_1126_00,1,24,2.7519392089741173,27,4.23384245046707,-1.4819032414929527
eu,C1,30TVK_1289_00,4,68,2.7428916500049874,66,2.9653044152808246,-0.2224127652758372
eu,C1,30TVK_1386_00,1,25,2.5139387401073736,37,3.5907122157179696,-1.076773475610596
eu,C1,30TVK_1390_00,1,26,5.185744156485594,19,4.3054251384860756,0.8803190179995184
eu,C1,30TVK_1486_00,5,62,3.0816799065167917,81,3.094721029248058,-0.013041122731266341
eu,C1,30TVK_1697_00,1,26,3.919489559101604,28,3.423640443702657,0.49584911539894705
eu,C1,30TVK_2306_00,3,33,2.998429050342877,33,3.066334884926596,-0.06790583458371868
eu,C1,30TVK_2317_00,4,30,2.8268935648487994,31,3.048973369777986,-0.22207980492918677
eu,C1,30TVK_2377_00,5,67,2.022446202895091,74,2.2936694495229166,-0.2712232466278257
eu,C1,30TVK_2512_00,1,27,4.545472485515807,24,4.872034606906705,-0.32656212139089735
eu,C1,30TXP_0408_00,1,50,3.284065139894052,60,2.625027497852999,0.6590376420410529
eu,C1,30TXP_0411_00,2,69,2.918272175641575,63,3.3198005477560035,-0.4015283721144285
eu,C1,30TXP_0787_00,2,58,2.6824030376727754,51,2.673070610514225,0.009332427158550427
eu,C1,30TXP_1048_00,2,45,3.14502057341381,49,2.8772614857041616,0.2677590877096483
eu,C1,30TXQ_0830_00,1,64,2.768249103180981,49,3.174724366121257,-0.40647526294027614
eu,C1,30TXQ_0896_00,2,43,3.7439228889341454,48,3.2851630502819615,0.45875983865218384
eu,C1,30TXQ_0902_00,4,73,1.6365965869660177,82,2.3383909693019653,-0.7017943823359476
eu,C1,30TXQ_0911_00,5,113,0.9749840701969507,117,1.006692196786709,-0.03170812658975841
eu,C1,30TXQ_0934_00,5,109,1.189286958528888,106,1.1744909118031488,0.014796046725739309
eu,C1,30TYQ_1071_00,1,51,3.932935959557741,44,3.262884143955023,0.6700518156027178
eu,C1,30UYC_0046_00,5,113,0.526060169129999,109,0.6261509666526635,-0.10009079752266448
eu,C1,30UYC_0100_00,4,60,1.9267576804138562,57,2.745020869296474,-0.818263188882618
