stem,stratum,conf_D,conf_B,conf_S,osm_fraction,err_C2,n_C2,err_C1,conf_COMB
ank_20_37,5,1.607341087909095,-8.22895697615349,-1.722333312034607,0.1402130126953125,0.5535523417658168,220.0,0.5797501602644506,0.7255165657855924
ank_20_6,3,0.46791579540614214,-33.22821595684964,-1.3020800352096558,0.0361785888671875,2.282945218864937,82.0,3.8379599222650946,0.06980609306022098
ank_22_10,5,0.9539933522162999,-42.87793130803898,-1.1018092632293701,0.020050048828125,0.5704976640958194,146.0,1.060250572845476,0.6333807296296325
ank_22_16,2,0.3060572453962418,-46.60943251598417,-1.3271825313568115,0.0191192626953125,2.290151825385935,53.0,3.5023734651334504,-0.08675814976074145
ank_22_37,4,0.8642974721687604,-31.94780195875556,-2.4540319442749023,0.038787841796875,0.911530912123917,74.0,1.2005565847369177,-0.4542467447749523
ank_23_14,3,0.6068882435887594,-45.858948607744985,-1.1571919918060303,0.0146636962890625,1.9200323950279172,66.0,2.252891984755059,0.2964696845080164
ank_23_28,5,1.859607171850864,-9.249684730788733,-1.7739367485046387,0.309112548828125,0.4548754922612453,157.0,0.7564641366572253,0.9016802470274029
ank_24_0,4,0.5708508770427305,-119.45376083616094,-0.7726919054985046,0.002288818359375,1.0579917247117898,119.0,2.446222084018414,0.5533418290143234
ank_24_12,3,0.6393317265590572,-32.944386418423875,-1.207697868347168,0.019805908203125,1.0461824388204792,49.0,2.7962821311936676,0.286317860380984
ank_24_14,4,0.6564529790472835,-39.485347260128144,-0.8209095001220703,0.0220794677734375,0.44385929782507394,98.0,1.2482825959332118,0.5901555689955322
ank_24_3,1,0.1130901444848954,-158.898142297843,-1.4752055406570435,0.002716064453125,3.056939015432423,36.0,2.827340172589811,-0.361732224214089
ank_25_1,5,0.976221576683898,-39.648065709618976,-0.6941438913345337,0.01934814453125,0.9340143300834918,146.0,1.4688250754706185,0.957179042248134
ank_25_14,2,0.2657094229033072,-82.35793170663378,-1.1830284595489502,0.0034637451171875,1.9564020036408936,66.0,3.3228216403234296,-0.013299905667209955
ank_25_16,2,0.4087438714589947,-81.77531621507775,-1.2654335498809814,0.0037689208984375,1.5651225412027403,67.0,2.2137914659105653,0.04683899321597593
ank_25_37,4,0.8435394591385518,-11.567025071854072,-1.279637336730957,0.1012725830078125,0.8112473524803356,72.0,0.9774183824848728,0.406360735356856
ank_26_21,3,0.5398573377509345,-24.549858914165657,-1.8024019002914429,0.0272369384765625,0.7872258167977348,48.0,1.795784736927634,-0.24311870327293894
ank_26_22,4,0.8785403071397311,-22.543521432923015,-0.9164746999740601,0.04998779296875,1.014775037577468,58.0,1.4511084947525639,0.7077507907162162
ank_26_29,5,2.869197307460572,-2.0332126997950972,-2.5975613594055176,0.39715576171875,0.56224669052259,371.0,0.6784555752467405,1.1451972933231929
ank_26_3,4,0.568575042356478,-74.70653759339658,-0.7149579524993896,0.0071868896484375,0.9819427492324456,129.0,2.0572131668393006,0.5945811219753326
ank_26_35,2,0.42706052199241273,-15.632233719194032,-1.3792550563812256,0.0370330810546875,3.2639192150773844,41.0,3.963464676032872,-0.022690109229322908
ank_26_5,5,1.0454107691646868,-42.99731808202439,-0.7670779228210449,0.0349884033203125,0.6039728934588144,127.0,1.262346383280457,0.9615360186058304
ank_27_14,1,0.18374154446244673,-179.941135310592,-1.9176030158996582,0.00262451171875,3.5474569734390915,49.0,3.32676515577663,-0.6324361822229378
ank_27_40,2,0.3776710431256318,-42.71539890321459,-2.4873039722442627,0.0450592041015625,2.827777615732956,45.0,2.0066907931385467,-0.8933975060864132
ank_28_27,3,0.6334572438718221,-16.893991321900756,-1.7080215215682983,0.0455322265625,0.6073243487054834,48.0,1.2058058232148583,-0.09285353065470196
ank_28_37,5,1.718031640777896,-5.280744644699558,-2.0757546424865723,0.4608917236328125,0.6240364415045485,202.0,0.6890247266815857,0.5554395913250707
ank_28_38,2,0.44134767493814636,-27.776879438600684,-2.0794472694396973,0.035552978515625,1.3096288650917396,54.0,1.8089113863765078,-0.5341708230101452
ank_28_9,2,0.5228785754419021,-37.11785027341583,-1.3699021339416504,0.013916015625,2.8125072210086945,55.0,3.2514777036901146,0.06587503088589164
ank_29_0,5,0.9101665851035368,-37.529048338121,-0.7632129192352295,0.029541015625,1.0153677948027022,96.0,1.6573863592628546,0.8492922875259739
ank_29_11,1,0.08107157406278112,-94.08218686582916,-2.798672676086426,0.0023345947265625,2.6992763227714724,37.0,3.9201409846796813,-1.3787536244963525
ank_29_21,3,0.48198422749954883,-31.841783293971762,-2.08363676071167,0.0311737060546875,2.078846885889871,53.0,3.3442240984586613,-0.5027098168121197
ank_29_24,4,0.850279995679331,-30.46846581107537,-2.108534336090088,0.0109100341796875,0.6244453496357358,205.0,0.7603600555934997,-0.2077971988616009
ank_29_26,3,0.6249517984497317,-22.87635896130785,-1.8211302757263184,0.02752685546875,0.5469232182492437,86.0,0.5075912262307025,-0.18468341059193683
ank_2_12,3,0.3753307095555837,-362.03867196751247,-0.9784808158874512,0.0,0.7293566182240182,83.0,2.0892458023085623,0.2329936958657694
ank_2_23,3,0.6910732942371851,-39.116787627362676,-2.5000994205474854,0.0170745849609375,0.6029889250644384,73.0,1.1068696770604356,-0.6361654174169716
ank_30_30,5,2.2957588719360955,-5.0064195912660825,-1.4873064756393433,0.3734588623046875,0.42464244207681473,200.0,0.5896930900703201,1.4873372301908516
ank_30_7,5,0.9838781520883182,-32.55992055974798,-0.4959322512149811,0.0248565673828125,0.713573189493229,139.0,1.362091493663493,1.1119310394189172
ank_31_32,5,2.450656532657444,-3.1188613034473676,-1.0965136289596558,0.311248779296875,0.5088251566798314,294.0,0.49678636989986197,1.9114596128455705
ank_31_7,5,0.7332670971671513,-81.40478108071284,-0.627975583076477,0.0100555419921875,0.4507249288191257,187.0,0.8846542327983762,0.7998348240262236
ank_32_12,3,0.5861953440830971,-44.40594444923342,-1.4924544095993042,0.0116119384765625,3.285881297975476,55.0,3.632335244197516,0.02812543944165906
ank_32_21,4,0.6947308037237584,-37.01555368431503,-1.2133275270462036,0.0203704833984375,0.9220523358897007,111.0,1.5257926301058762,0.3292692550537282
ank_32_37,5,2.132156092838926,-12.180502283704767,-1.428076982498169,0.3127288818359375,0.5586976575656457,313.0,0.6304081431486254,1.3923563596981385
ank_33_25,5,1.8645376787288481,-4.588878117950422,-1.8225598335266113,0.2807769775390625,0.5213787226958132,256.0,0.6202781052345441,0.8695145165932541
ank_33_3,5,0.9796576018531615,-21.62547873756531,-0.6956139206886292,0.011871337890625,0.5471206213625901,212.0,1.1166591822689345,0.9590047801265125
ank_33_34,5,2.5819229870887836,-3.912184606931768,-1.4159770011901855,0.3496246337890625,0.4648879338412188,472.0,0.5424473051046059,1.784294716444126
ank_33_36,5,1.9303402743415612,-4.263441440918639,-1.1212493181228638,0.19287109375,0.4723546140267767,282.0,0.5342970622085568,1.4500124524590536
ank_34_11,5,1.0288915695872296,-14.572986313224895,-0.7849358320236206,0.08966064453125,0.5572027501656682,195.0,1.305577756140291,0.9341179656352151
ank_34_15,5,0.6797395689819867,-97.09867579172958,-0.6169052124023438,0.001617431640625,0.8501640544495985,71.0,1.5027135434323637,0.7625455634634591
ank_34_21,5,0.9926103119480809,-14.478966661850624,-1.4261698722839355,0.0727691650390625,0.5847591646537059,103.0,0.5822019408758414,0.42368032097704045
ank_34_30,5,2.9406659442187215,-1.598971313194835,-2.4778475761413574,0.5107421875,0.5290977148880781,309.0,0.6545693518706703,1.2955677380671822
ank_35_11,5,0.8545499564946609,-22.293911092884805,-0.8090057373046875,0.0089263916015625,0.6010795271602599,175.0,1.13537807046299,0.7676990449840874
ank_35_28,5,2.8579026710237616,-1.6955738664985642,-1.6194736957550049,0.4296722412109375,0.48638676085612664,378.0,0.6421352024930166,1.8670515358722595
ank_35_39,3,0.6641066814570833,-18.01986431544414,-2.26887845993042,0.1676025390625,0.8152445407071145,78.0,1.255232832017434,-0.486202109559433
ank_35_7,4,0.7156741837537439,-23.419238618260273,-1.0726025104522705,0.0371246337890625,0.6580782824203902,103.0,1.4820878350921651,0.452340632240437
ank_36_40,1,0.15410321476495828,-362.03867196751247,-2.31805157661438,0.0,2.24247999737008,46.0,3.142996408522137,-0.9571456219224624
ank_38_19,2,0.3585452599493211,-14.063040543946023,-1.4516500234603882,0.0259246826171875,3.0041569453106356,21.0,3.7812789622833574,-0.13515863320130925
ank_38_22,5,1.9354590748120963,-8.30208980778467,-1.605536937713623,0.23748779296875,0.48534319087480077,223.0,0.5513848400300516,1.0921923660959048
ank_38_24,4,1.207023967373273,-12.498562020953315,-2.6300649642944336,0.170440673828125,0.8680094323985327,65.0,1.4520842634661304,-0.29412906354234536
