sitevar,arm,stem,stratum,n_mean,med_mean,n_single,med_single,improve
eu,C1,31UDQ_0751_00,2,35,2.318701232245381,28,3.903635011037705,1.5849337787923239
eu,C1,31UDQ_1914_00,4,50,2.3972962950794776,44,2.713906067227225,0.3166097721477472
eu,C1,31UDQ_2521_00,5,158,0.8880317214441216,142,0.8249341255323563,-0.06309759591176523
eu,C1,31UFQ_0566_00,3,59,2.6549594409924477,48,2.6793276302315086,0.02436818923906081
eu,C1,31UFQ_0574_00,2,41,2.8432208094599125,50,3.0453648107244806,0.2021440012645681
eu,C1,31UFQ_1482_00,2,26,3.0935393876029007,34,3.321254921042737,0.2277155334398362
eu,C1,31UFS_0030_00,4,43,2.04262666655454,53,2.1836660899175637,0.14103942336302389
eu,C1,31UFS_0938_00,4,43,0.9494660878970927,36,2.4351454186505412,1.4856793307534484
eu,C1,31UFS_1028_00,5,273,0.718801660199454,275,0.7191331039380339,0.00033144373857985077
eu,C1,31UFS_1127_00,5,70,1.4148542642637938,67,1.8850025531393213,0.4701482888755275
eu,C1,31UFS_2358_00,4,64,1.4240588868674144,66,1.6070454982666278,0.18298661139921335
eu,C1,32ULA_0661_00,5,185,0.6746083867427204,193,0.7107235228598667,0.03611513611714634
eu,C1,32ULC_1573_00,5,110,0.7526911160134034,104,0.6843258391708451,-0.06836527684255833
eu,C1,32UMA_0976_00,3,65,2.200772647592228,64,2.474758102361081,0.27398545476885294
eu,C1,32UMC_0051_00,4,46,1.499352528102031,44,1.730413151131042,0.2310606230290111
eu,C1,32UMC_0836_00,5,140,0.6368618850137461,127,0.6990088589587838,0.062146973945037765
eu,C1,32UMC_1241_00,4,57,1.6359875674930506,59,2.069321879844816,0.43333431235176545
eu,C1,32UMC_1688_00,4,91,1.227196388540742,83,1.2780685633170465,0.05087217477630457
eu,C1,32UMC_2029_00,4,49,1.252397496365451,52,1.7542249095716955,0.5018274132062446
eu,C1,32UNE_1359_00,4,52,1.8087824407610997,58,1.8273297309128607,0.01854729015176093
eu,C1,32UNE_1364_00,3,70,2.361999808229493,55,2.231781181032316,-0.13021862719717703
eu,C1,32UNE_2091_00,4,84,1.6579883856520308,73,1.153399409620086,-0.5045889760319449
eu,C1,32UNE_2132_00,5,115,1.217254037862849,105,1.1468242141532383,-0.0704298237096106
eu,C1,32UPA_0047_00,1,66,3.4469905811275923,49,2.808530704057659,-0.6384598770699332
eu,C1,32UPA_1016_00,5,110,0.9511683274331488,98,0.9558237106033305,0.0046553831701816595
eu,C1,32UPA_1036_00,3,71,2.3362634797689346,72,1.8583191787227267,-0.4779443010462079
eu,C1,32UPA_1085_00,3,77,2.249866778002968,60,2.820417830301789,0.5705510522988209
eu,C1,32UPA_1861_00,2,64,2.9371720650549777,65,2.9359594181632094,-0.0012126468917683653
eu,C1,32UPA_1883_00,2,67,3.3587576641395147,58,2.729774741593057,-0.6289829225464576
eu,C1,32UPA_1911_00,2,62,3.230435578879921,71,2.7424548948344336,-0.4879806840454872
eu,C1,32UPA_2227_00,4,75,1.005224429138356,81,1.2282310358285895,0.22300660669023342
eu,C1,32UPB_1109_00,3,75,1.5043146334468864,56,1.1415028091268165,-0.36281182432007
eu,C1,33TVN_1850_00,2,78,2.0038048839077613,78,2.4478277290127908,0.44402284510502943
eu,C1,33TWE_1260_00,5,84,1.4806539463968613,80,1.644596460748397,0.16394251435153562
eu,C1,33TWF_0539_00,1,27,3.9476625031010157,23,3.2039932914673033,-0.7436692116337125
eu,C1,33TWF_1076_00,4,52,2.7062929514743708,58,2.0269630169363406,-0.6793299345380301
eu,C1,33TWF_1157_00,3,67,1.6532454513561168,79,1.9121239577369795,0.25887850638086274
eu,C1,33TWF_1161_00,3,32,3.231501744008595,41,3.089940773887197,-0.141560970121398
eu,C1,33TWF_1416_00,1,49,3.210055070377703,43,3.670051836086113,0.4599967657084103
eu,C1,33UWS_0309_00,5,64,1.5392681973188158,80,1.6171010945404474,0.07783289722163156
eu,C1,33UWT_0062_00,3,54,2.243233225680402,75,2.637699024529283,0.3944657988488811
eu,C1,33UWT_0167_00,3,51,2.969442305396446,51,2.1354288799557097,-0.8340134254407361
eu,C1,33UWT_0872_00,3,61,2.7667968067199147,43,2.506671679249018,-0.2601251274708969
eu,C1,33UWT_0956_00,2,49,3.6702369032760487,52,3.5329198028102207,-0.137317100465828
eu,C1,33UWT_1630_00,3,45,2.153549016723014,61,2.352839142801235,0.19929012607822116
eu,C1,33UWT_2290_00,2,31,3.38711867227835,38,3.788681385357717,0.40156271307936686
eu,C1,33UWT_2410_00,4,47,2.354383061142549,35,1.7930384912690804,-0.5613445698734687
eu,C1,33VXG_1377_00,2,53,3.114969340183837,50,3.1150940490536883,0.0001247088698512755
eu,C1,34TCR_0072_00,3,37,1.8146095634813484,40,2.9622879130714495,1.147678349590101
eu,C1,34TCR_0106_00,3,44,3.183415254384066,47,3.656936180340001,0.4735209259559352
eu,C1,34TCR_0112_00,1,47,3.1754266417444246,43,3.1262133930133666,-0.049213248731057924
eu,C1,34TCR_0339_00,4,37,2.5234138501028243,35,2.174239336218205,-0.3491745138846194
eu,C1,34TCR_0343_00,4,57,2.6420045311486358,38,2.5198862864910847,-0.12211824465755106
eu,C1,34TCR_0361_00,1,56,2.8651184292617913,64,3.8355138843920207,0.9703954551302294
eu,C1,34TCR_0369_00,5,93,0.8230612209792233,87,0.7239855363088262,-0.09907568467039707
eu,C1,34TCR_0421_00,2,56,2.542055917694155,46,2.379019004651785,-0.16303691304236967
eu,C1,34TCR_0769_00,1,27,3.5605055739173124,27,3.8222110712481436,0.26170549733083126
eu,C1,34TCR_0850_00,1,39,2.7551725533065854,38,2.6705528861926187,-0.08461966711396673
eu,C1,34TCR_1120_00,2,35,2.8004012526859663,41,2.854559126774012,0.05415787408804551
eu,C1,34TCR_1124_00,4,121,1.3990744390300074,87,1.1907315727281604,-0.20834286630184695
eu,C1,34TCR_1129_00,2,39,3.3083461008353483,47,2.648503955777269,-0.6598421450580791
eu,C1,34TCR_1162_00,4,80,2.606874796833163,83,2.262193831039825,-0.34468096579333807
eu,C1,34TCR_1204_00,1,33,3.1324962283061493,18,2.20757257589941,-0.9249236524067395
eu,C1,34TCR_1346_00,4,74,2.6701506453821064,66,2.6258635460738913,-0.04428709930821517
eu,C1,34TCR_1412_00,2,43,2.7270762695637134,40,3.2105759778070135,0.48349970824330013
eu,C1,34TCS_0235_00,5,129,1.0488593586207495,120,1.0201133199950503,-0.028746038625699244
eu,C1,34TCS_0241_00,1,28,4.1784637212101945,26,4.112666436881686,-0.06579728432850818
eu,C1,34TCT_0129_00,2,56,1.9105007434640466,49,1.0840295377009632,-0.8264712057630834
eu,C1,34TCT_0362_00,1,35,3.35052772071806,31,3.059130635144346,-0.2913970855737138
eu,C1,34TCT_0468_00,2,49,3.3641817962239706,45,2.763291114067748,-0.6008906821562228
eu,C1,34TCT_0686_00,2,37,4.867796684827938,37,3.563318466583049,-1.3044782182448889
eu,C1,34TCT_0701_00,1,25,3.8362751072183756,35,3.634960466229461,-0.20131464098891483
eu,C1,34TCT_0757_00,1,24,4.005812647224807,18,3.893904550969092,-0.11190809625571463
eu,C1,34TCT_0853_00,5,157,0.6869132372536072,160,0.6735216827341156,-0.013391554519491589
eu,C1,34TCT_0997_00,1,41,3.712609751084491,32,4.232979787841908,0.5203700367574173
eu,C1,34TCT_1134_00,5,272,0.6363149801464268,264,0.6545241866771982,0.018209206530771405
eu,C1,34TCT_1281_00,3,45,2.0231759039859782,51,2.757108066295472,0.7339321623094937
eu,C1,34TCT_1282_00,4,65,2.5437751238908692,65,2.4712824149543735,-0.07249270893649573
eu,C1,34TCT_1573_00,3,50,3.692870459008909,47,2.86330187473863,-0.8295685842702794
eu,C1,34TCT_1595_00,1,46,3.9544831777467655,61,3.548962348285848,-0.4055208294609174
eu,C1,34TCT_1673_00,2,53,3.505018215516216,58,3.3134788321808353,-0.1915393833353809
eu,C1,34TCT_1710_00,1,37,3.3272663870217842,22,3.0342848380173257,-0.2929815490044585
eu,C1,34TCT_1726_00,2,49,2.9330510918898858,48,2.742988167307538,-0.19006292458234775
eu,C1,34TCT_1903_00,2,35,3.87435532550478,35,3.8708596919967646,-0.0034956335080154055
eu,C1,34TCT_2072_00,1,28,2.782962350515323,34,3.8802762175949272,1.0973138670796043
eu,C2,30SVJ_0796_00,1,25,2.9402483252713094,32,4.220043086097775,1.2797947608264653
eu,C2,30SVJ_1711_00,1,23,3.106714761018704,31,2.385490854162338,-0.7212239068563657
eu,C2,30TVK_0841_00,1,36,3.1720152192882534,30,4.551488744952199,1.3794735256639452
eu,C2,30TVK_1026_00,4,72,2.027468710005027,76,2.424451022663897,0.39698231265886985
eu,C2,30TVK_1126_00,1,36,2.3690639458193843,40,3.430722463393482,1.0616585175740978
eu,C2,30TVK_1289_00,4,77,1.9855314355968188,76,1.5930790514143363,-0.3924523841824825
eu,C2,30TVK_1386_00,1,23,2.8596985538159734,38,3.436558599151943,0.5768600453359696
eu,C2,30TVK_1390_00,1,24,2.653293260384546,21,3.1177706915879813,0.4644774312034352
eu,C2,30TVK_1486_00,5,79,2.670940627619665,83,2.507233267665703,-0.1637073599539618
eu,C2,30TVK_1697_00,1,36,2.349539288710238,34,2.6679357309217044,0.31839644221146646
eu,C2,30TVK_2306_00,3,29,3.1590550813318545,23,3.339953545310261,0.18089846397840637
eu,C2,30TVK_2317_00,4,53,2.2674046372877448,45,2.171464884128401,-0.09593975315934378
eu,C2,30TVK_2377_00,5,52,1.9868930607278061,53,1.9634121427353302,-0.02348091799247598
eu,C2,30TVK_2512_00,1,38,3.3045817568161286,30,3.792437090620881,0.48785533380475243
eu,C2,30TXP_0408_00,1,81,2.9374396750527763,64,2.453769899037974,-0.4836697760148021
eu,C2,30TXP_0411_00,2,88,2.654662769189879,72,2.3386217399058546,-0.31604102928402433
eu,C2,30TXP_0787_00,2,95,2.0251730806823,91,1.8785086612297248,-0.14666441945257525
eu,C2,30TXP_1048_00,2,63,2.805332310248873,63,3.001744975395799,0.196412665146926
eu,C2,30TXQ_0830_00,1,55,3.6084986295737402,57,3.2286902425974855,-0.37980838697625474
eu,C2,30TXQ_0896_00,2,72,2.090316659435537,83,1.8815735668089733,-0.20874309262656365
eu,C2,30TXQ_0902_00,4,132,1.154236810220566,144,1.16911146161927,0.01487465139870392
eu,C2,30TXQ_0911_00,5,189,0.8904390703647981,184,0.9227355040564442,0.03229643369164614
eu,C2,30TXQ_0934_00,5,152,1.1872917805371774,178,1.2975820060272638,0.11029022549008638
eu,C2,30TYQ_1071_00,1,59,2.216460932650143,64,2.3546035850452673,0.13814265239512435
eu,C2,30UYC_0046_00,5,154,0.5914993613588158,152,0.6284475927991013,0.036948231440285584
eu,C2,30UYC_0100_00,4,84,1.9048212733330303,70,1.8073470597385386,-0.09747421359449171
eu,C2,30UYC_0245_00,3,54,2.1660295958851816,56,2.7657737002464975,0.5997441043613159
eu,C2,30UYC_0687_00,1,48,3.5674826367953467,46,2.424831876110316,-1.1426507606850307
eu,C2,30UYC_0725_00,3,60,2.2566050102174433,38,2.4146207519141214,0.1580157416966781
eu,C2,30UYD_0119_00,2,29,3.8749702962841,39,3.881928340920823,0.006958044636722782
eu,C2,30UYD_1432_00,3,47,2.881333597605973,32,3.1197916925905815,0.23845809498460868
eu,C2,31TCJ_0091_00,2,39,3.3909040125447905,46,3.3868478860084856,-0.004056126536304827
eu,C2,31TCJ_0672_00,3,59,2.7998738735064177,50,2.4052510596962327,-0.39462281381018505
eu,C2,31TCJ_1037_00,5,118,1.0144118100506072,103,0.8958199162808009,-0.11859189376980628
eu,C2,31TCJ_1340_00,4,85,1.9507639407528603,89,1.9614359165448663,0.010671975792005961
eu,C2,31TCJ_1353_00,4,114,1.3506999294976447,121,1.2044908417677362,-0.14620908772990848
eu,C2,31TCJ_1375_00,3,69,1.423047118874773,69,1.9508566407819334,0.5278095219071604
eu,C2,31TCM_0023_00,4,97,1.0574580464118328,113,1.1903457585745496,0.13288771216271678
eu,C2,31TCM_0853_00,5,106,0.9083262041112694,129,0.9623932993390386,0.0540670952277692
eu,C2,31TCM_1060_00,3,135,1.320342515037619,130,1.341942521504688,0.021600006467069166
eu,C2,31TCM_1094_00,5,90,1.129763309968532,120,1.1587865712898104,0.029023261321278415
eu,C2,31TCM_1192_00,4,157,1.7547999133659913,168,1.7950938669624175,0.04029395359642618
eu,C2,31TCM_1717_00,4,62,2.405454202197076,70,2.699046897655748,0.29359269545867184
eu,C2,31TCM_1743_00,5,179,1.0835866602154463,169,1.0349294531387585,-0.04865720707668775
eu,C2,31TCM_2040_00,3,72,1.750335283965697,87,1.8382291220772786,0.08789383811158169
eu,C2,31TCN_1555_00,3,75,1.9942996089564327,80,1.966227102691948,-0.028072506264484653
eu,C2,31TCN_1803_00,2,70,3.375658094846637,65,2.634619765275723,-0.7410383295709138
eu,C2,31TFH_0022_00,5,152,0.5680401738727587,170,0.6444306770500305,0.0763905031772718
eu,C2,31TFJ_1359_00,5,279,0.6193029667182371,261,0.6252300742704873,0.0059271075522501215
eu,C2,31TGH_0053_00,5,201,0.7931454252400904,188,0.7790054750198183,-0.014139950220272035
eu,C2,31TGH_0153_00,3,123,1.2896056457444383,127,1.2686727765104497,-0.020932869233988516
eu,C2,31TGJ_0274_00,5,207,1.0093848324212051,196,0.9207145384049424,-0.0886702940162627
eu,C2,31TGJ_0550_00,2,92,2.059708521473675,88,2.2850957183219234,0.22538719684824837
eu,C2,31TGJ_0811_00,4,104,1.3105333442900844,106,1.3786742259689553,0.06814088167887089
eu,C2,31TGJ_0814_00,1,56,2.8995232194341116,77,2.5855868930124237,-0.3139363264216879
eu,C2,31TGJ_0831_00,3,108,1.4433642680018344,93,1.056719603867677,-0.38664466413415743
eu,C2,31TGJ_1054_00,3,97,1.1064144688245643,98,1.1574753641049822,0.051060895280417906
eu,C2,31TGJ_1156_00,5,158,0.6565170319327298,150,0.6550780103221391,-0.0014390216105907294
eu,C2,31TGJ_1189_00,5,163,1.1864830844269336,145,1.178644357999838,-0.0078387264270956
eu,C2,31TGK_0015_00,3,69,2.0100002459882065,65,2.2819715467069805,0.27197130071877407
eu,C2,31TGK_1163_00,2,72,1.7004999973983033,62,1.7223470477032121,0.021847050304908855
eu,C2,31UCQ_0211_00,5,133,0.9511702862508477,129,0.9198776347139336,-0.03129265153691407
eu,C2,31UCQ_0249_00,3,52,1.7763273736317036,63,2.3263067270301487,0.5499793533984452
eu,C2,31UCQ_1476_00,2,66,2.6584583244004705,66,2.2766361283756025,-0.381822196024868
eu,C2,31UDP_0247_00,1,49,3.2388103050531147,52,2.6751071180316295,-0.5637031870214853
eu,C2,31UDQ_0751_00,2,59,2.99928063622356,51,2.655558182873906,-0.3437224533496539
eu,C2,31UDQ_1914_00,4,53,0.9706504803394046,50,1.0539265666110234,0.08327608627161875
eu,C2,31UDQ_2521_00,5,182,0.8116971257135348,183,0.7468261744733873,-0.06487095124014752
eu,C2,31UFQ_0566_00,3,84,1.2013646131721938,96,1.209572011370655,0.008207398198461169
eu,C2,31UFQ_0574_00,2,55,2.8536413337818574,46,2.322604560692561,-0.5310367730892964
eu,C2,31UFQ_1482_00,2,25,3.5736601497218006,34,2.767503137188472,-0.8061570125333284
eu,C2,31UFS_0030_00,4,52,1.4532916007712975,52,1.4807610016744381,0.02746940090314065
eu,C2,31UFS_0938_00,4,43,1.340951070535678,38,1.1114408013346808,-0.22951026920099715
eu,C2,31UFS_1028_00,5,289,0.6972709893679871,291,0.6765674980329752,-0.020703491335011925
eu,C2,31UFS_1127_00,5,82,1.2222585574018865,93,1.5523328120800672,0.33007425467818075
eu,C2,31UFS_2358_00,4,106,1.5567040774493979,104,1.4838992196673764,-0.0728048577820215
eu,C2,32ULA_0661_00,5,215,0.7614028444977482,220,0.7437547884026909,-0.017648056095057263
eu,C2,32ULC_1573_00,5,136,0.7142566769468717,154,0.6928452860078098,-0.02141139093906186
eu,C2,32UMA_0976_00,3,73,2.0783489660295356,71,1.9392325301754636,-0.13911643585407196
eu,C2,32UMC_0051_00,4,63,1.7265166504262583,79,1.9379223578811948,0.21140570745493648
eu,C2,32UMC_0836_00,5,161,0.7268716568218766,156,0.7603666120739727,0.033494955252096115
eu,C2,32UMC_1241_00,4,71,1.3325575788707704,67,1.3215696680841131,-0.010987910786657284
eu,C2,32UMC_1688_00,4,123,0.9450912305888789,117,1.0622888522366574,0.11719762164777847
eu,C2,32UMC_2029_00,4,72,1.224272797665551,88,1.4229037284821437,0.19863093081659278
eu,C2,32UNE_1359_00,4,102,1.895833760934953,91,1.6671815498048463,-0.2286522111301066
eu,C2,32UNE_1364_00,3,80,2.704192551270557,92,2.606262725562434,-0.09792982570812292
eu,C2,32UNE_2091_00,4,117,1.8332624296605011,108,1.8327399396111732,-0.0005224900493279172
eu,C2,32UNE_2132_00,5,105,0.8861918882938139,111,0.9338064403144233,0.04761455202060938
eu,C2,32UPA_0047_00,1,106,2.6136316605353276,90,2.3132475682048703,-0.30038409233045726
eu,C2,32UPA_1016_00,5,119,0.9653994081259095,140,1.081003151052481,0.11560374292657138
eu,C2,32UPA_1036_00,3,111,1.4644873631266648,102,1.372463682125976,-0.09202368100068892
eu,C2,32UPA_1085_00,3,120,1.8006833762390508,95,1.9198738473789936,0.11919047113994274
eu,C2,32UPA_1861_00,2,89,2.2258781512374064,90,1.8328993829265565,-0.3929787683108499
eu,C2,32UPA_1883_00,2,92,2.650421364844722,73,2.6571635234793134,0.0067421586345912665
eu,C2,32UPA_1911_00,2,62,2.28843503352903,76,2.1053672610413328,-0.18306777248769723
eu,C2,32UPA_2227_00,4,130,1.0232709466320529,129,1.0011775476319171,-0.02209339900013574
eu,C2,32UPB_1109_00,3,94,1.38576287344552,95,1.3523144922348536,-0.03344838121066651
eu,C2,33TVN_1850_00,2,126,0.8037778463918759,142,1.1221738574850388,0.31839601109316296
eu,C2,33TWE_1260_00,5,133,0.7577123685274908,160,0.790153116888763,0.0324407483612722
eu,C2,33TWF_0539_00,1,33,3.7233489459538616,38,3.9885670918794665,0.2652181459256049
eu,C2,33TWF_1076_00,4,65,1.4611030831339038,63,1.3480589714433164,-0.11304411169058737
eu,C2,33TWF_1157_00,3,131,0.6292230094951232,110,0.5191015658824049,-0.11012144361271836
eu,C2,33TWF_1161_00,3,77,1.3405138972643738,78,1.1826905987441623,-0.15782329852021149
eu,C2,33TWF_1416_00,1,72,0.8926583848375806,66,1.27105673869589,0.37839835385830933
eu,C2,33UWS_0309_00,5,102,1.1840089318438352,109,1.150459722723637,-0.0335492091201981
eu,C2,33UWT_0062_00,3,65,1.6074940325525318,75,1.8301061509070178,0.22261211835448602
eu,C2,33UWT_0167_00,3,59,1.5139077928212612,45,1.7069676355724657,0.19305984275120447
eu,C2,33UWT_0872_00,3,65,2.0378066698195276,67,1.977758689599222,-0.06004798022030555
eu,C2,33UWT_0956_00,2,53,2.1307231336536976,56,2.3131962265873187,0.18247309293362113
eu,C2,33UWT_1630_00,3,82,1.5668275958963842,73,1.8410809409245212,0.27425334502813703
eu,C2,33UWT_2290_00,2,58,2.8636207804173877,53,2.8502568160032924,-0.013363964414095264
eu,C2,33UWT_2410_00,4,60,1.958609520319376,64,2.475950740070703,0.517341219751327
eu,C2,33VXG_1377_00,2,83,2.6192528974924776,76,2.181133907572627,-0.43811898991985077
eu,C2,34TCR_0072_00,3,56,2.218433135915544,59,2.4112342064319363,0.1928010705163925
eu,C2,34TCR_0106_00,3,80,1.9517637259653249,73,1.8081989487074064,-0.1435647772579185
eu,C2,34TCR_0112_00,1,42,2.083571008398156,35,2.8842182339920397,0.8006472255938837
eu,C2,34TCR_0339_00,4,60,1.2618047000875343,63,1.5953620688146426,0.3335573687271083
eu,C2,34TCR_0343_00,4,62,1.45767145821489,58,1.6423103241703814,0.1846388659554914
eu,C2,34TCR_0361_00,1,50,2.3666667407256354,52,2.7971096619100164,0.430442921184381
eu,C2,34TCR_0369_00,5,130,0.6854467387559672,115,0.6748656613446662,-0.010581077411300988
eu,C2,34TCR_0421_00,2,76,2.6344710752998663,74,2.642673996495805,0.008202921195938462
eu,C2,34TCR_0769_00,1,33,3.1677629721854585,27,2.7798786652766054,-0.3878843069088531
eu,C2,34TCR_0850_00,1,33,3.2369998049000928,35,3.0422063187611985,-0.19479348613889425
eu,C2,34TCR_1120_00,2,44,2.281089028926105,38,2.338946159439654,0.05785713051354868
eu,C2,34TCR_1124_00,4,147,1.3268269474426762,136,1.5737597184322307,0.24693277098955457
eu,C2,34TCR_1129_00,2,54,2.7231505571150656,49,3.5471178411220623,0.8239672840069967
eu,C2,34TCR_1162_00,4,86,1.8164145710495876,85,1.8608680295052724,0.044453458455684824
eu,C2,34TCR_1204_00,1,40,2.9216553005958414,51,3.481362481989475,0.5597071813936334
eu,C2,34TCR_1346_00,4,100,2.164229831693591,99,2.423716922237605,0.2594870905440141
eu,C2,34TCR_1412_00,2,76,1.923714044550231,68,2.1898142633624067,0.2661002188121757
eu,C2,34TCS_0235_00,5,141,1.1828645971950438,138,1.0419318080593847,-0.1409327891356591
eu,C2,34TCS_0241_00,1,29,3.807727591046066,31,3.2492505609685605,-0.5584770300775057
eu,C2,34TCT_0129_00,2,67,1.0843696897593227,56,0.9394449149045732,-0.14492477485474953
eu,C2,34TCT_0362_00,1,39,2.9650418064181996,40,2.879126263198019,-0.0859155432201808
eu,C2,34TCT_0468_00,2,40,3.0769407636291124,41,3.3627080094286343,0.28576724579952195
eu,C2,34TCT_0686_00,2,51,2.961928667143131,51,2.593501142947743,-0.36842752419538805
eu,C2,34TCT_0701_00,1,59,3.000512756445985,64,3.2208395280706092,0.22032677162462422
eu,C2,34TCT_0757_00,1,28,3.06769376366576,32,2.978719069042283,-0.08897469462347729
eu,C2,34TCT_0853_00,5,196,0.584744241947961,190,0.5785680595690665,-0.006176182378894501
eu,C2,34TCT_0997_00,1,45,3.641198288845326,38,3.1553744484787547,-0.48582384036657134
eu,C2,34TCT_1134_00,5,330,0.5232366548456605,328,0.49690016458543496,-0.026336490260225554
eu,C2,34TCT_1281_00,3,43,1.0453884865448686,57,2.6602198046201866,1.614831318075318
eu,C2,34TCT_1282_00,4,98,1.70008211924673,97,2.056657444400912,0.3565753251541821
eu,C2,34TCT_1573_00,3,60,1.9040664723358727,74,2.946806602530699,1.0427401301948265
eu,C2,34TCT_1595_00,1,57,3.4226456714715794,71,3.821412490898439,0.39876681942685943
eu,C2,34TCT_1673_00,2,69,1.8541163872583242,84,2.5887651929423,0.7346488056839757
eu,C2,34TCT_1710_00,1,53,2.188027238507391,61,2.0289951620783646,-0.1590320764290265
eu,C2,34TCT_1726_00,2,38,3.268547627439741,50,3.0465513533624247,-0.22199627407731626
eu,C2,34TCT_1903_00,2,36,3.53603408321531,41,2.853074289780303,-0.6829597934350069
eu,C2,34TCT_2072_00,1,29,2.370491679448939,40,2.3001873428777095,-0.07030433657122925
